date,temperature,humidity,luminosity
2018-11-27 18:45:52.684,20.7,34.6,83
2018-11-27 18:45:50.407,20.7,34.6,83
2018-11-27 18:45:48.130,20.7,34.6,83
2018-11-27 18:45:45.852,20.7,34.6,84
2018-11-27 18:45:43.575,20.7,34.6,83
2018-11-27 18:45:41.298,20.7,34.6,83
2018-11-27 18:45:39.021,20.7,34.6,84
2018-11-27 18:45:36.743,20.7,34.6,84
2018-11-27 18:45:34.466,20.7,34.6,83
2018-11-27 18:45:32.190,20.7,34.6,83
2018-11-27 18:45:29.906,20.7,34.6,83
2018-11-27 18:45:27.629,20.7,34.6,83
2018-11-27 18:45:25.352,20.7,34.5,83
2018-11-27 18:45:23.075,20.7,34.5,83
2018-11-27 18:45:20.797,20.7,34.5,83
2018-11-27 18:45:18.521,20.7,34.5,83
2018-11-27 18:45:16.244,20.7,34.5,83
2018-11-27 18:45:13.966,20.7,34.5,84
2018-11-27 18:45:11.689,20.8,34.6,83
2018-11-27 18:45:09.412,20.7,34.5,83
2018-11-27 18:45:07.135,20.7,34.5,84
2018-11-27 18:45:04.857,20.8,34.6,83
2018-11-27 18:45:02.580,20.7,34.5,83
2018-11-27 18:45:00.303,20.7,34.5,83
2018-11-27 18:44:58.025,20.8,34.6,83
2018-11-27 18:44:55.748,20.7,34.5,83
2018-11-27 18:44:53.471,20.8,34.6,83
2018-11-27 18:44:51.194,20.7,34.6,83
2018-11-27 18:44:48.915,20.8,34.6,83
2018-11-27 18:44:46.638,20.8,34.6,83
2018-11-27 18:44:44.361,20.8,34.6,83
2018-11-27 18:44:42.079,20.8,34.6,83
2018-11-27 18:44:39.802,20.8,34.6,83
2018-11-27 18:44:37.525,20.8,34.5,83
2018-11-27 18:44:35.248,20.8,34.5,83
2018-11-27 18:44:32.970,20.8,34.5,83
2018-11-27 18:44:30.693,20.8,34.5,83
2018-11-27 18:44:28.416,20.8,34.5,83
2018-11-27 18:44:26.138,20.8,34.5,83
2018-11-27 18:44:23.861,20.7,34.5,83
2018-11-27 18:44:21.584,20.8,34.6,83
2018-11-27 18:44:19.307,20.8,34.6,83
2018-11-27 18:44:17.028,20.8,34.6,83
2018-11-27 18:44:14.751,20.8,34.7,82
2018-11-27 18:44:12.474,20.8,34.7,75
2018-11-27 18:44:10.196,20.7,34.6,82
2018-11-27 18:44:07.919,20.8,34.7,81
2018-11-27 18:44:05.641,20.7,34.7,82
2018-11-27 18:44:03.364,20.7,34.7,82
2018-11-27 18:44:01.086,20.8,34.8,73
2018-11-27 18:43:58.809,20.8,34.9,75
2018-11-27 18:43:56.532,20.8,34.9,75
2018-11-27 18:43:54.254,20.7,34.8,75
2018-11-27 18:43:51.977,20.7,34.8,75
2018-11-27 18:43:49.700,20.7,34.8,79
2018-11-27 18:43:47.423,20.7,34.7,78
2018-11-27 18:43:45.145,20.7,34.7,82
2018-11-27 18:43:42.864,20.7,34.6,79
2018-11-27 18:43:40.587,20.7,34.5,80
2018-11-27 18:43:38.309,20.7,34.4,81
2018-11-27 18:43:36.032,20.7,34.4,81
2018-11-27 18:43:33.755,20.7,34.4,82
2018-11-27 18:43:31.479,20.7,34.4,81
2018-11-27 18:43:29.200,20.7,34.4,80
2018-11-27 18:43:26.923,20.7,34.4,82
2018-11-27 18:43:24.645,20.7,34.4,84
2018-11-27 18:43:22.367,20.8,34.5,83
2018-11-27 18:43:20.090,20.7,34.4,83
2018-11-27 18:43:17.814,20.7,34.4,83
2018-11-27 18:43:15.536,20.7,34.4,83
2018-11-27 18:43:13.258,20.7,34.4,83
2018-11-27 18:43:10.981,20.7,34.4,83
2018-11-27 18:43:08.704,20.7,34.4,83
2018-11-27 18:43:06.426,20.7,34.4,82
2018-11-27 18:43:04.150,20.7,34.4,83
2018-11-27 18:43:01.872,20.7,34.4,83
2018-11-27 18:42:59.595,20.7,34.5,83
2018-11-27 18:42:57.317,20.7,34.5,83
2018-11-27 18:42:55.040,20.7,34.5,83
2018-11-27 18:42:52.763,20.7,34.6,83
2018-11-27 18:42:50.486,20.7,34.6,83
2018-11-27 18:42:48.208,20.7,34.6,83
2018-11-27 18:42:45.931,20.7,34.7,83
2018-11-27 18:42:43.650,20.7,34.7,83
2018-11-27 18:42:41.371,20.7,34.7,83
2018-11-27 18:42:39.094,20.7,34.7,83
2018-11-27 18:42:36.817,20.7,34.7,83
2018-11-27 18:42:34.539,20.7,34.7,83
2018-11-27 18:42:32.262,20.7,34.7,83
2018-11-27 18:42:29.985,20.7,34.7,82
2018-11-27 18:42:27.708,20.8,34.8,82
2018-11-27 18:42:25.430,20.7,34.7,83
2018-11-27 18:42:23.153,20.8,34.8,83
2018-11-27 18:42:20.876,20.8,34.8,83
2018-11-27 18:42:18.598,20.8,34.9,83
2018-11-27 18:42:16.321,20.8,34.9,83
2018-11-27 18:42:14.044,20.8,34.9,82
2018-11-27 18:42:11.767,20.7,34.9,78
2018-11-27 18:42:09.489,20.7,34.9,82
